RouteSurKey,Organization_Name,Time,Location,latitude,longitude,mean
12946,PurpleAir,3/10/2018,West Rogers Park B,41.996,-87.692,3.149583333
12947,PurpleAir,3/11/2018,LVEJO_Location4,41.853763,-87.693032,4.950714286
12948,PurpleAir,3/11/2018,LVEJO_Location4 B,41.853763,-87.693032,16.12642857
12949,PurpleAir,3/11/2018,Mulford Manor,42.0225,-87.763718,6.176875
12950,PurpleAir,3/11/2018,Mulford Manor B,42.0225,-87.763718,6.454583333
12951,PurpleAir,3/11/2018,Ukrainian Village,41.892265,-87.685569,7.870625
12952,PurpleAir,3/11/2018,Ukrainian Village B,41.892265,-87.685569,8.417291667
12953,PurpleAir,3/11/2018,West Rogers Park,41.996,-87.692,6.084375
12954,PurpleAir,3/11/2018,West Rogers Park B,41.996,-87.692,5.737916667
12955,PurpleAir,3/12/2018,LVEJO_Location4,41.853763,-87.693032,17.27041667
12956,PurpleAir,3/12/2018,LVEJO_Location4 B,41.853763,-87.693032,37.13020833
12957,PurpleAir,3/12/2018,Mulford Manor,42.0225,-87.763718,15.20541667
12958,PurpleAir,3/12/2018,Mulford Manor B,42.0225,-87.763718,15.82729167
12959,PurpleAir,3/12/2018,Ukrainian Village,41.892265,-87.685569,18.84645833
12960,PurpleAir,3/12/2018,Ukrainian Village B,41.892265,-87.685569,19.39020833
12961,PurpleAir,3/12/2018,West Rogers Park,41.996,-87.692,15.81416667
12962,PurpleAir,3/12/2018,West Rogers Park B,41.996,-87.692,15.23770833
12963,PurpleAir,3/13/2018,LVEJO_Location4,41.853763,-87.693032,11.39916667
12964,PurpleAir,3/13/2018,LVEJO_Location4 B,41.853763,-87.693032,30.06416667
12965,PurpleAir,3/13/2018,Mulford Manor,42.0225,-87.763718,9.282708333
12966,PurpleAir,3/13/2018,Mulford Manor B,42.0225,-87.763718,9.786458333
12967,PurpleAir,3/13/2018,Ukrainian Village,41.892265,-87.685569,11.335
12968,PurpleAir,3/13/2018,Ukrainian Village B,41.892265,-87.685569,11.82854167
12969,PurpleAir,3/13/2018,West Rogers Park,41.996,-87.692,9.034583333
12970,PurpleAir,3/13/2018,West Rogers Park B,41.996,-87.692,8.541458333
12971,PurpleAir,3/14/2018,LVEJO_Location4,41.853763,-87.693032,10.081875
12972,PurpleAir,3/14/2018,LVEJO_Location4 B,41.853763,-87.693032,16.30375
12973,PurpleAir,3/14/2018,Mulford Manor,42.0225,-87.763718,8.940208333
12974,PurpleAir,3/14/2018,Mulford Manor B,42.0225,-87.763718,9.251666667
12975,PurpleAir,3/14/2018,Ukrainian Village,41.892265,-87.685569,11.07770833
12976,PurpleAir,3/14/2018,Ukrainian Village B,41.892265,-87.685569,11.91166667
12977,PurpleAir,3/14/2018,West Rogers Park,41.996,-87.692,8.847708333
12978,PurpleAir,3/14/2018,West Rogers Park B,41.996,-87.692,8.183541667
12979,PurpleAir,3/15/2018,LVEJO_Location4,41.853763,-87.693032,15.27479167
12980,PurpleAir,3/15/2018,LVEJO_Location4 B,41.853763,-87.693032,37.14166667
12981,PurpleAir,3/15/2018,Mulford Manor,42.0225,-87.763718,13.66770833
12982,PurpleAir,3/15/2018,Mulford Manor B,42.0225,-87.763718,14.08041667
12983,PurpleAir,3/15/2018,Ukrainian Village,41.892265,-87.685569,14.29979167
12984,PurpleAir,3/15/2018,Ukrainian Village B,41.892265,-87.685569,14.51333333
12985,PurpleAir,3/15/2018,West Rogers Park,41.996,-87.692,12.550625
12986,PurpleAir,3/15/2018,West Rogers Park B,41.996,-87.692,12.15375
12987,PurpleAir,3/16/2018,LVEJO_Location4,41.853763,-87.693032,5.265833333
12988,PurpleAir,3/16/2018,LVEJO_Location4 B,41.853763,-87.693032,25.5825
12989,PurpleAir,3/16/2018,Mulford Manor,42.0225,-87.763718,3.078125
12990,PurpleAir,3/16/2018,Mulford Manor B,42.0225,-87.763718,3.357708333
12991,PurpleAir,3/16/2018,Ukrainian Village,41.892265,-87.685569,4.892291667
12992,PurpleAir,3/16/2018,Ukrainian Village B,41.892265,-87.685569,5.140416667
12993,PurpleAir,3/16/2018,West Rogers Park,41.996,-87.692,5.675416667
12994,PurpleAir,3/16/2018,West Rogers Park B,41.996,-87.692,5.353333333
12995,PurpleAir,3/17/2018,LVEJO_Location4,41.853763,-87.693032,13.90770833
12996,PurpleAir,3/17/2018,LVEJO_Location4 B,41.853763,-87.693032,17.18458333
12997,PurpleAir,3/17/2018,Mulford Manor,42.0225,-87.763718,10.29458333
12998,PurpleAir,3/17/2018,Mulford Manor B,42.0225,-87.763718,10.70583333
12999,PurpleAir,3/17/2018,Ukrainian Village,41.892265,-87.685569,14.39520833
13000,PurpleAir,3/17/2018,Ukrainian Village B,41.892265,-87.685569,14.92895833
13001,PurpleAir,3/17/2018,West Rogers Park,41.996,-87.692,12.01761905
13002,PurpleAir,3/17/2018,West Rogers Park B,41.996,-87.692,11.26690476
13003,PurpleAir,3/18/2018,LVEJO_Location4,41.853763,-87.693032,19.79479167
13004,PurpleAir,3/18/2018,LVEJO_Location4 B,41.853763,-87.693032,28.22354167
13005,PurpleAir,3/18/2018,Mulford Manor,42.0225,-87.763718,16.8575
13006,PurpleAir,3/18/2018,Mulford Manor B,42.0225,-87.763718,17.26958333
13007,PurpleAir,3/18/2018,Ukrainian Village,41.892265,-87.685569,19.418125
13008,PurpleAir,3/18/2018,Ukrainian Village B,41.892265,-87.685569,20.17479167
13009,PurpleAir,3/19/2018,LVEJO_Location4,41.853763,-87.693032,15.431875
13010,PurpleAir,3/19/2018,LVEJO_Location4 B,41.853763,-87.693032,24.799375
13011,PurpleAir,3/19/2018,Mulford Manor,42.0225,-87.763718,14.390625
13012,PurpleAir,3/19/2018,Mulford Manor B,42.0225,-87.763718,14.82979167
13013,PurpleAir,3/19/2018,Ukrainian Village,41.892265,-87.685569,13.96395833
13014,PurpleAir,3/19/2018,Ukrainian Village B,41.892265,-87.685569,14.30958333
13015,PurpleAir,3/20/2018,LVEJO_Location4,41.853763,-87.693032,3.178958333
13016,PurpleAir,3/20/2018,LVEJO_Location4 B,41.853763,-87.693032,8.9975
13017,PurpleAir,3/20/2018,Mulford Manor,42.0225,-87.763718,1.311875
13018,PurpleAir,3/20/2018,Mulford Manor B,42.0225,-87.763718,1.448125
13019,PurpleAir,3/20/2018,Ukrainian Village,41.892265,-87.685569,2.853958333
13020,PurpleAir,3/20/2018,Ukrainian Village B,41.892265,-87.685569,2.997291667
13021,PurpleAir,3/21/2018,LVEJO_Location4,41.853763,-87.693032,2.554791667
13022,PurpleAir,3/21/2018,LVEJO_Location4 B,41.853763,-87.693032,11.556875
13023,PurpleAir,3/21/2018,Mulford Manor,42.0225,-87.763718,0.895833333
13024,PurpleAir,3/21/2018,Mulford Manor B,42.0225,-87.763718,1.023541667
13025,PurpleAir,3/21/2018,Ukrainian Village,41.892265,-87.685569,2.025625
13026,PurpleAir,3/21/2018,Ukrainian Village B,41.892265,-87.685569,2.148333333
13027,PurpleAir,3/22/2018,LVEJO_Location4,41.853763,-87.693032,5.617708333
13028,PurpleAir,3/22/2018,LVEJO_Location4 B,41.853763,-87.693032,12.42458333
13029,PurpleAir,3/22/2018,Mulford Manor,42.0225,-87.763718,4.055
13030,PurpleAir,3/22/2018,Mulford Manor B,42.0225,-87.763718,4.223125
13031,PurpleAir,3/22/2018,Ukrainian Village,41.892265,-87.685569,4.888958333
13032,PurpleAir,3/22/2018,Ukrainian Village B,41.892265,-87.685569,5.078541667
13033,PurpleAir,3/23/2018,LVEJO_Location4,41.853763,-87.693032,3.091041667
13034,PurpleAir,3/23/2018,LVEJO_Location4 B,41.853763,-87.693032,11.81770833
13035,PurpleAir,3/23/2018,Mulford Manor,42.0225,-87.763718,1.947708333
13036,PurpleAir,3/23/2018,Mulford Manor B,42.0225,-87.763718,2.110833333
13037,PurpleAir,3/23/2018,Ukrainian Village,41.892265,-87.685569,1.907291667
13038,PurpleAir,3/23/2018,Ukrainian Village B,41.892265,-87.685569,2.032291667
13039,PurpleAir,3/24/2018,LVEJO_Location4,41.853763,-87.693032,5.753541667
13040,PurpleAir,3/24/2018,LVEJO_Location4 B,41.853763,-87.693032,9.12125
13041,PurpleAir,3/24/2018,Mulford Manor,42.0225,-87.763718,3.695625
13042,PurpleAir,3/24/2018,Mulford Manor B,42.0225,-87.763718,3.930833333
13043,PurpleAir,3/24/2018,Ukrainian Village,41.892265,-87.685569,5.99875
13044,PurpleAir,3/24/2018,Ukrainian Village B,41.892265,-87.685569,6.22375
13045,PurpleAir,3/25/2018,LVEJO_Location4,41.853763,-87.693032,4.577708333
13046,PurpleAir,3/25/2018,LVEJO_Location4 B,41.853763,-87.693032,8.694375
13047,PurpleAir,3/25/2018,Mulford Manor,42.0225,-87.763718,2.579375
13048,PurpleAir,3/25/2018,Mulford Manor B,42.0225,-87.763718,2.769791667
13049,PurpleAir,3/25/2018,Ukrainian Village,41.892265,-87.685569,4.121041667
13050,PurpleAir,3/25/2018,Ukrainian Village B,41.892265,-87.685569,4.257708333
13051,PurpleAir,3/25/2018,West Rogers Park,41.996,-87.692,3.612105263
13052,PurpleAir,3/25/2018,West Rogers Park B,41.996,-87.692,3.472631579
13053,PurpleAir,3/26/2018,LVEJO_Location4,41.853763,-87.693032,11.54979167
13054,PurpleAir,3/26/2018,LVEJO_Location4 B,41.853763,-87.693032,26.66770833
13055,PurpleAir,3/26/2018,Mulford Manor,42.0225,-87.763718,9.079375
13056,PurpleAir,3/26/2018,Mulford Manor B,42.0225,-87.763718,9.432083333
13057,PurpleAir,3/26/2018,Ukrainian Village,41.892265,-87.685569,11.243125
13058,PurpleAir,3/26/2018,Ukrainian Village B,41.892265,-87.685569,11.58958333
13059,PurpleAir,3/26/2018,West Rogers Park,41.996,-87.692,8.903958333
13060,PurpleAir,3/26/2018,West Rogers Park B,41.996,-87.692,8.616458333
13061,PurpleAir,3/27/2018,LVEJO_Location4,41.853763,-87.693032,22.53138889
13062,PurpleAir,3/27/2018,LVEJO_Location4 B,41.853763,-87.693032,28.40305556
13063,PurpleAir,3/27/2018,Mulford Manor,42.0225,-87.763718,23.11104167
13064,PurpleAir,3/27/2018,Mulford Manor B,42.0225,-87.763718,23.33229167
13065,PurpleAir,3/27/2018,Ukrainian Village,41.892265,-87.685569,23.99645833
13066,PurpleAir,3/27/2018,Ukrainian Village B,41.892265,-87.685569,24.583125
13067,PurpleAir,3/27/2018,West Rogers Park,41.996,-87.692,18.58375
13068,PurpleAir,3/27/2018,West Rogers Park B,41.996,-87.692,18.363125
13069,PurpleAir,3/28/2018,Mulford Manor,42.0225,-87.763718,21.28489362
13070,PurpleAir,3/28/2018,Mulford Manor B,42.0225,-87.763718,22.31702128
13071,PurpleAir,3/28/2018,Ukrainian Village,41.892265,-87.685569,22.444375
13072,PurpleAir,3/28/2018,Ukrainian Village B,41.892265,-87.685569,22.91645833
13073,PurpleAir,3/28/2018,West Rogers Park,41.996,-87.692,21.54958333
13074,PurpleAir,3/28/2018,West Rogers Park B,41.996,-87.692,21.04354167
13075,PurpleAir,3/29/2018,Mulford Manor,42.0225,-87.763718,46.22041667
13076,PurpleAir,3/29/2018,Mulford Manor B,42.0225,-87.763718,47.800625
13077,PurpleAir,3/29/2018,Ukrainian Village,41.892265,-87.685569,57.31166667
13078,PurpleAir,3/29/2018,Ukrainian Village B,41.892265,-87.685569,57.57
13079,PurpleAir,3/29/2018,West Rogers Park,41.996,-87.692,43.14145833
13080,PurpleAir,3/29/2018,West Rogers Park B,41.996,-87.692,41.63145833
13081,PurpleAir,3/30/2018,McKinley Park South,41.824976,-87.670256,71.70666667
13082,PurpleAir,3/30/2018,McKinley Park South B,41.824976,-87.670256,72.15
13083,PurpleAir,3/30/2018,Mulford Manor,42.0225,-87.763718,3.395208333
13084,PurpleAir,3/30/2018,Mulford Manor B,42.0225,-87.763718,3.70625
13085,PurpleAir,3/30/2018,Ukrainian Village,41.892265,-87.685569,4.924791667
13086,PurpleAir,3/30/2018,Ukrainian Village B,41.892265,-87.685569,5.088541667
13087,PurpleAir,3/30/2018,West Rogers Park,41.996,-87.692,2.886666667
13088,PurpleAir,3/30/2018,West Rogers Park B,41.996,-87.692,2.743333333
13089,PurpleAir,3/31/2018,Mulford Manor,42.0225,-87.763718,15.4775
13090,PurpleAir,3/31/2018,Mulford Manor B,42.0225,-87.763718,15.89958333
13091,PurpleAir,3/31/2018,Ukrainian Village,41.892265,-87.685569,18.854375
13092,PurpleAir,3/31/2018,Ukrainian Village B,41.892265,-87.685569,19.44958333
13093,PurpleAir,3/31/2018,West Rogers Park,41.996,-87.692,16.41520833
13094,PurpleAir,3/31/2018,West Rogers Park B,41.996,-87.692,15.99145833
13095,PurpleAir,4/1/2018,Mulford Manor,42.0225,-87.763718,4.31
13096,PurpleAir,4/1/2018,Mulford Manor B,42.0225,-87.763718,4.536875
13097,PurpleAir,4/1/2018,Ukrainian Village,41.892265,-87.685569,5.361458333
13098,PurpleAir,4/1/2018,Ukrainian Village B,41.892265,-87.685569,5.661875
13099,PurpleAir,4/1/2018,West Rogers Park,41.996,-87.692,5.044583333
13100,PurpleAir,4/1/2018,West Rogers Park B,41.996,-87.692,4.745833333
13101,PurpleAir,4/2/2018,Mulford Manor,42.0225,-87.763718,10.653125
13102,PurpleAir,4/2/2018,Mulford Manor B,42.0225,-87.763718,10.96416667
13103,PurpleAir,4/2/2018,Ukrainian Village,41.892265,-87.685569,13.15625
13104,PurpleAir,4/2/2018,Ukrainian Village B,41.892265,-87.685569,13.855625
13105,PurpleAir,4/2/2018,West Rogers Park,41.996,-87.692,10.634375
13106,PurpleAir,4/2/2018,West Rogers Park B,41.996,-87.692,10.05979167
13107,PurpleAir,4/3/2018,Mulford Manor,42.0225,-87.763718,18.62166667
13108,PurpleAir,4/3/2018,Mulford Manor B,42.0225,-87.763718,19.42291667
13109,PurpleAir,4/3/2018,Ukrainian Village,41.892265,-87.685569,25.651875
13110,PurpleAir,4/3/2018,Ukrainian Village B,41.892265,-87.685569,26.52375
13111,PurpleAir,4/3/2018,West Rogers Park,41.996,-87.692,19.36520833
13112,PurpleAir,4/3/2018,West Rogers Park B,41.996,-87.692,18.08416667
13113,PurpleAir,4/4/2018,Mulford Manor,42.0225,-87.763718,5.950416667
13114,PurpleAir,4/4/2018,Mulford Manor B,42.0225,-87.763718,7.022916667
13115,PurpleAir,4/4/2018,Ukrainian Village,41.892265,-87.685569,10.28645833
13116,PurpleAir,4/4/2018,Ukrainian Village B,41.892265,-87.685569,10.58291667
13117,PurpleAir,4/4/2018,West Rogers Park,41.996,-87.692,6.302916667
13118,PurpleAir,4/4/2018,West Rogers Park B,41.996,-87.692,5.985208333
13119,PurpleAir,4/5/2018,Mulford Manor,42.0225,-87.763718,9.271041667
13120,PurpleAir,4/5/2018,Mulford Manor B,42.0225,-87.763718,9.516666667
13121,PurpleAir,4/5/2018,Ukrainian Village,41.892265,-87.685569,9.10875
13122,PurpleAir,4/5/2018,Ukrainian Village B,41.892265,-87.685569,9.459166667
13123,PurpleAir,4/5/2018,West Rogers Park,41.996,-87.692,8.84875
13124,PurpleAir,4/5/2018,West Rogers Park B,41.996,-87.692,8.366875
13125,PurpleAir,4/6/2018,Mulford Manor,42.0225,-87.763718,22.88708333
13126,PurpleAir,4/6/2018,Mulford Manor B,42.0225,-87.763718,23.99791667
13127,PurpleAir,4/6/2018,Ukrainian Village,41.892265,-87.685569,28.72979167
13128,PurpleAir,4/6/2018,Ukrainian Village B,41.892265,-87.685569,30.02479167
13129,PurpleAir,4/6/2018,West Rogers Park,41.996,-87.692,24.49458333
13130,PurpleAir,4/6/2018,West Rogers Park B,41.996,-87.692,23.04625
13131,PurpleAir,4/7/2018,Mulford Manor,42.0225,-87.763718,3.29
13132,PurpleAir,4/7/2018,Mulford Manor B,42.0225,-87.763718,3.500625
13133,PurpleAir,4/7/2018,Ukrainian Village,41.892265,-87.685569,4.610416667
13134,PurpleAir,4/7/2018,Ukrainian Village B,41.892265,-87.685569,4.924166667
13135,PurpleAir,4/7/2018,West Rogers Park,41.996,-87.692,4.056458333
13136,PurpleAir,4/7/2018,West Rogers Park B,41.996,-87.692,3.709375
13137,PurpleAir,4/8/2018,Mulford Manor,42.0225,-87.763718,13.93645833
13138,PurpleAir,4/8/2018,Mulford Manor B,42.0225,-87.763718,14.063125
13139,PurpleAir,4/8/2018,Ukrainian Village,41.892265,-87.685569,10.46479167
13140,PurpleAir,4/8/2018,Ukrainian Village B,41.892265,-87.685569,11.05333333
13141,PurpleAir,4/8/2018,West Rogers Park,41.996,-87.692,8.506666667
13142,PurpleAir,4/8/2018,West Rogers Park B,41.996,-87.692,7.843958333
13143,PurpleAir,4/9/2018,Mulford Manor,42.0225,-87.763718,10.260625
13144,PurpleAir,4/9/2018,Mulford Manor B,42.0225,-87.763718,10.7575
13145,PurpleAir,4/9/2018,Ukrainian Village,41.892265,-87.685569,19.77416667
13146,PurpleAir,4/9/2018,Ukrainian Village B,41.892265,-87.685569,20.58708333
13147,PurpleAir,4/9/2018,West Rogers Park,41.996,-87.692,11.37979167
13148,PurpleAir,4/9/2018,West Rogers Park B,41.996,-87.692,10.38479167
13149,PurpleAir,4/10/2018,Mulford Manor,42.0225,-87.763718,24.69875
13150,PurpleAir,4/10/2018,Mulford Manor B,42.0225,-87.763718,25.53083333
13151,PurpleAir,4/10/2018,Ukrainian Village,41.892265,-87.685569,32.013125
13152,PurpleAir,4/10/2018,Ukrainian Village B,41.892265,-87.685569,33.52375
13153,PurpleAir,4/10/2018,West Rogers Park,41.996,-87.692,25.1925
13154,PurpleAir,4/10/2018,West Rogers Park B,41.996,-87.692,23.67
13155,PurpleAir,4/11/2018,Mulford Manor,42.0225,-87.763718,32.33020833
13156,PurpleAir,4/11/2018,Mulford Manor B,42.0225,-87.763718,32.955
13157,PurpleAir,4/11/2018,Ukrainian Village,41.892265,-87.685569,34.01833333
13158,PurpleAir,4/11/2018,Ukrainian Village B,41.892265,-87.685569,35.00541667
13159,PurpleAir,4/11/2018,West Rogers Park,41.996,-87.692,31.67541667
13160,PurpleAir,4/11/2018,West Rogers Park B,41.996,-87.692,31.21833333
13161,PurpleAir,4/12/2018,Mulford Manor,42.0225,-87.763718,32.571875
13162,PurpleAir,4/12/2018,Mulford Manor B,42.0225,-87.763718,33.53270833
13163,PurpleAir,4/12/2018,Ukrainian Village,41.892265,-87.685569,35.00020833
13164,PurpleAir,4/12/2018,Ukrainian Village B,41.892265,-87.685569,35.49270833
13165,PurpleAir,4/12/2018,West Rogers Park,41.996,-87.692,31.494375
13166,PurpleAir,4/12/2018,West Rogers Park B,41.996,-87.692,31.1175
13167,PurpleAir,4/13/2018,1138 PLYMOUTH,41.868892,-87.629436,23.08066667
13168,PurpleAir,4/13/2018,1138 PLYMOUTH B,41.868892,-87.629436,20.99733333
13169,PurpleAir,4/13/2018,Mulford Manor,42.0225,-87.763718,16.23625
13170,PurpleAir,4/13/2018,Mulford Manor B,42.0225,-87.763718,16.983125
13171,PurpleAir,4/13/2018,Ukrainian Village,41.892265,-87.685569,24.50020833
13172,PurpleAir,4/13/2018,Ukrainian Village B,41.892265,-87.685569,24.74729167
13173,PurpleAir,4/13/2018,West Rogers Park,41.996,-87.692,21.164375
13174,PurpleAir,4/13/2018,West Rogers Park B,41.996,-87.692,19.85041667
13175,PurpleAir,4/14/2018,1138 PLYMOUTH,41.868892,-87.629436,11.32541667
13176,PurpleAir,4/14/2018,1138 PLYMOUTH B,41.868892,-87.629436,6.433958333
13177,PurpleAir,4/14/2018,Mulford Manor,42.0225,-87.763718,3.668541667
13178,PurpleAir,4/14/2018,Mulford Manor B,42.0225,-87.763718,3.918541667
13179,PurpleAir,4/14/2018,Ukrainian Village,41.892265,-87.685569,7.790833333
13180,PurpleAir,4/14/2018,Ukrainian Village B,41.892265,-87.685569,7.946458333
13181,PurpleAir,4/14/2018,West Rogers Park,41.996,-87.692,4.022291667
13182,PurpleAir,4/14/2018,West Rogers Park B,41.996,-87.692,3.783541667
13183,PurpleAir,4/15/2018,1138 PLYMOUTH,41.868892,-87.629436,2.253541667
13184,PurpleAir,4/15/2018,1138 PLYMOUTH B,41.868892,-87.629436,2.021875
13185,PurpleAir,4/15/2018,Mulford Manor,42.0225,-87.763718,1.045208333
13186,PurpleAir,4/15/2018,Mulford Manor B,42.0225,-87.763718,1.20125
13187,PurpleAir,4/15/2018,Ukrainian Village,41.892265,-87.685569,3.162291667
13188,PurpleAir,4/15/2018,Ukrainian Village B,41.892265,-87.685569,3.294791667
13189,PurpleAir,4/15/2018,West Rogers Park,41.996,-87.692,1.847291667
13190,PurpleAir,4/15/2018,West Rogers Park B,41.996,-87.692,1.640208333
13191,PurpleAir,4/16/2018,1138 PLYMOUTH,41.868892,-87.629436,8.766458333
13192,PurpleAir,4/16/2018,1138 PLYMOUTH B,41.868892,-87.629436,7.845625
13193,PurpleAir,4/16/2018,Mulford Manor,42.0225,-87.763718,6.170208333
13194,PurpleAir,4/16/2018,Mulford Manor B,42.0225,-87.763718,6.8225
13195,PurpleAir,4/16/2018,Ukrainian Village,41.892265,-87.685569,9.114791667
13196,PurpleAir,4/16/2018,Ukrainian Village B,41.892265,-87.685569,9.528541667
13197,PurpleAir,4/16/2018,West Rogers Park,41.996,-87.692,6.870833333
13198,PurpleAir,4/16/2018,West Rogers Park B,41.996,-87.692,6.098333333
13199,PurpleAir,4/17/2018,1138 PLYMOUTH,41.868892,-87.629436,6.82125
13200,PurpleAir,4/17/2018,1138 PLYMOUTH B,41.868892,-87.629436,5.885833333
13201,PurpleAir,4/17/2018,McKinley Park South,41.824976,-87.670256,4.805555556
13202,PurpleAir,4/17/2018,McKinley Park South B,41.824976,-87.670256,4.448888889
13203,PurpleAir,4/17/2018,Mulford Manor,42.0225,-87.763718,4.635625
13204,PurpleAir,4/17/2018,Mulford Manor B,42.0225,-87.763718,5.04625
13205,PurpleAir,4/17/2018,Ukrainian Village,41.892265,-87.685569,7.5925
13206,PurpleAir,4/17/2018,Ukrainian Village B,41.892265,-87.685569,7.860833333
13207,PurpleAir,4/17/2018,West Rogers Park,41.996,-87.692,4.82
13208,PurpleAir,4/17/2018,West Rogers Park B,41.996,-87.692,4.3775
13209,PurpleAir,4/18/2018,1138 PLYMOUTH,41.868892,-87.629436,5.295625
13210,PurpleAir,4/18/2018,1138 PLYMOUTH B,41.868892,-87.629436,4.836875
13211,PurpleAir,4/18/2018,McKinley Park South,41.824976,-87.670256,24.299375
13212,PurpleAir,4/18/2018,McKinley Park South B,41.824976,-87.670256,22.42708333
13213,PurpleAir,4/18/2018,Mulford Manor,42.0225,-87.763718,10.81520833
13214,PurpleAir,4/18/2018,Mulford Manor B,42.0225,-87.763718,10.50708333
13215,PurpleAir,4/18/2018,Ukrainian Village,41.892265,-87.685569,7.352708333
13216,PurpleAir,4/18/2018,Ukrainian Village B,41.892265,-87.685569,7.721666667
13217,PurpleAir,4/18/2018,West Rogers Park,41.996,-87.692,5.543658537
13218,PurpleAir,4/18/2018,West Rogers Park B,41.996,-87.692,4.9585
13219,PurpleAir,4/19/2018,1138 PLYMOUTH,41.868892,-87.629436,6.325833333
13220,PurpleAir,4/19/2018,1138 PLYMOUTH B,41.868892,-87.629436,5.585833333
13221,PurpleAir,4/19/2018,McKinley Park South,41.824976,-87.670256,6.678958333
13222,PurpleAir,4/19/2018,McKinley Park South B,41.824976,-87.670256,6.552083333
13223,PurpleAir,4/19/2018,Mulford Manor,42.0225,-87.763718,3.437291667
